Energy (eV),Intensity
2376.194859,0.0
2376.480278,0.0
2376.765696,0.0
2377.051115,0.0
2377.336534,0.0
2377.621952,0.0
2377.907371,0.0
2378.192789,0.0
2378.478208,0.0
2378.763627,0.0
2379.049045,0.0
2379.334464,0.0
2379.619882,0.0
2379.905301,0.0
2380.19072,0.0
2380.476138,0.0
2380.761557,0.0
2381.046975,0.0
2381.332394,0.0
2381.617813,0.0
2381.903231,0.0
2382.18865,0.0
2382.474068,0.0
2382.759487,0.0
2383.044906,0.0
2383.330324,0.0
2383.615743,0.0
2383.901161,0.0
2384.18658,0.0
2384.471999,0.0
2384.757417,0.0
2385.042836,0.0
2385.328254,0.0
2385.613673,0.0
2385.899091,0.0
2386.18451,0.0
2386.469929,0.0
2386.755347,0.0
2387.040766,0.0
2387.326184,0.0
2387.611603,0.0
2387.897022,0.0
2388.18244,0.0
2388.467859,0.0
2388.753277,0.0
2389.038696,0.0
2389.324115,0.0
2389.609533,0.0
2389.894952,0.0
2390.18037,0.0
2390.465789,0.0
2390.751208,0.0
2391.036626,0.0
2391.322045,0.0
2391.607463,0.0
2391.892882,0.0
2392.178301,0.0
2392.463719,0.0
2392.749138,0.0
2393.034556,0.0
2393.319975,0.0
2393.605394,0.0
2393.890812,0.0
2394.176231,0.0
2394.461649,0.0
2394.747068,0.0
2395.032487,0.0
2395.317905,0.0
2395.603324,0.0
2395.888742,0.0
2396.174161,0.0
2396.45958,0.0
2396.744998,2e-06
2397.030417,0.0008489999999999999
2397.315835,0.000361
2397.601254,0.000203
2397.886672,0.000126
2398.172091,0.000131
2398.45751,0.000164
2398.742928,0.00017700000000000002
2399.028347,0.000199
2399.313765,0.000108
2399.599184,0.000103
2399.884603,0.000126
2400.170021,0.000207
2400.45544,0.000272
2400.740858,0.00024400000000000002
2401.026277,0.00022399999999999997
2401.311696,0.000279
2401.597114,0.000279
2401.882533,0.000338
2402.167951,0.000363
2402.45337,0.000329
2402.738789,0.000277
2403.024207,0.00033800000000000003
2403.309626,0.000352
2403.595044,0.000236
2403.880463,0.000251
2404.165882,0.000303
2404.4513,0.00019
2404.736719,0.000194
2405.022137,0.000158
2405.307556,0.000185
2405.592975,0.000157
2405.878393,0.000186
2406.163812,0.000158
2406.44923,0.000221
2406.734649,0.00018199999999999998
2407.020068,0.000199
2407.305486,0.000196
2407.590905,0.00021799999999999999
2407.876323,0.000194
2408.161742,0.00016800000000000002
2408.44716,0.000187
2408.732579,0.00019
2409.017998,0.000216
2409.303416,0.000181
2409.588835,0.000161
2409.874253,0.000138
2410.159672,0.000146
2410.445091,0.000138
2410.730509,0.000146
2411.015928,0.00015500000000000003
2411.301346,0.000148
2411.586765,0.000143
2411.872184,0.00016199999999999998
2412.157602,0.000134
2412.443021,0.000152
2412.728439,0.00017300000000000003
2413.013858,0.000177
2413.299277,0.000129
2413.584695,0.000135
2413.870114,0.000164
2414.155532,0.00018600000000000002
2414.440951,0.00014199999999999998
2414.72637,0.00016900000000000002
2415.011788,0.00015000000000000001
2415.297207,0.000148
2415.582625,0.000147
2415.868044,0.000133
2416.153463,0.00011499999999999999
2416.438881,7e-05
2416.7243,0.0
2417.009718,0.0
2417.295137,0.0
2417.580556,0.0
2417.865974,0.0
2418.151393,0.0
2418.436811,0.0
2418.72223,0.0
2419.007649,0.0
2419.293067,0.0
2419.578486,0.0
2419.863904,0.0
2420.149323,0.0
2420.434741,0.0
2420.72016,0.0
2421.005579,0.0
2421.290997,0.0
2421.576416,0.0
2421.861834,0.0
2422.147253,0.0
2422.432672,0.0
2422.71809,0.0
2423.003509,0.0
2423.288927,0.0
2423.574346,0.0
2423.859765,0.0
2424.145183,0.0
2424.430602,0.0
2424.71602,0.0
2425.001439,0.0
2425.286858,0.0
2425.572276,0.0
2425.857695,0.0
2426.143113,0.0
2426.428532,0.0
2426.713951,0.0
2426.999369,0.0
2427.284788,0.0
2427.570206,0.0
2427.855625,0.0
2428.141044,0.0
2428.426462,0.0
2428.711881,0.0
2428.997299,0.0
2429.282718,0.0
2429.568137,0.0
2429.853555,0.0
2430.138974,0.0
2430.424392,0.0
2430.709811,0.0
2430.99523,0.0
2431.280648,0.0
2431.566067,0.0
2431.851485,0.0
2432.136904,0.0
2432.422322,0.0
2432.707741,0.0
2432.99316,0.0
2433.278578,0.0
2433.563997,0.0
2433.849415,0.0
2434.134834,0.0
2434.420253,0.0
2434.705671,0.0
2434.99109,0.0
2435.276508,0.0
2435.561927,0.0
2435.847346,0.0
2436.132764,0.0
2436.418183,0.0
2436.703601,0.0
2436.98902,0.0
2437.274439,0.0
2437.559857,0.0
2437.845276,0.0
2438.130694,0.0
2438.416113,0.0
2438.701532,0.0
2438.98695,0.0
