Energy (eV),Intensity
2153.853774,0.0
2154.139332,0.0
2154.424889,0.0
2154.710447,0.0
2154.996005,0.0
2155.281563,0.0
2155.567121,0.0
2155.852679,0.0
2156.138237,0.0
2156.423795,0.0
2156.709352,0.0
2156.99491,0.0
2157.280468,0.0
2157.566026,0.0
2157.851584,0.0
2158.137142,0.0
2158.4227,0.0
2158.708257,0.0
2158.993815,0.0
2159.279373,0.0
2159.564931,0.0
2159.850489,0.0
2160.136047,0.0
2160.421605,0.0
2160.707163,0.0
2160.99272,0.0
2161.278278,0.0
2161.563836,0.0
2161.849394,0.0
2162.134952,0.0
2162.42051,0.0
2162.706068,0.0
2162.991625,0.0
2163.277183,0.0
2163.562741,0.0
2163.848299,0.0
2164.133857,0.0
2164.419415,0.0
2164.704973,0.0
2164.99053,0.0
2165.276088,0.0
2165.561646,0.0
2165.847204,0.0
2166.132762,0.0
2166.41832,0.0
2166.703878,0.0
2166.989436,0.0
2167.274993,0.0
2167.560551,0.0
2167.846109,0.0
2168.131667,0.0
2168.417225,0.0
2168.702783,0.0
2168.988341,0.0
2169.273898,0.0
2169.559456,0.0
2169.845014,0.0
2170.130572,0.0
2170.41613,0.0
2170.701688,0.0
2170.987246,0.0
2171.272804,0.0
2171.558361,0.0
2171.843919,0.0
2172.129477,0.0
2172.415035,0.0
2172.700593,0.0
2172.986151,0.0
2173.271709,0.0
2173.557266,0.0
2173.842824,0.0
2174.128382,0.0
2174.41394,0.0
2174.699498,0.0
2174.985056,0.0
2175.270614,0.0
2175.556171,0.0
2175.841729,0.0
2176.127287,0.0
2176.412845,0.0
2176.698403,0.0
2176.983961,0.0
2177.269519,0.0
2177.555077,0.0
2177.840634,0.0
2178.126192,0.0
2178.41175,0.0
2178.697308,0.0
2178.982866,0.0
2179.268424,0.0
2179.553982,0.0
2179.839539,0.0
2180.125097,0.0
2180.410655,0.0
2180.696213,0.0
2180.981771,0.0
2181.267329,0.0
2181.552887,0.0
2181.838445,0.0
2182.124002,0.0
2182.40956,0.0
2182.695118,0.0
2182.980676,0.0
2183.266234,0.0
2183.551792,0.0
2183.83735,0.0
2184.122907,0.0
2184.408465,0.0
2184.694023,0.0
2184.979581,0.0
2185.265139,0.0
2185.550697,0.0
2185.836255,0.0
2186.121812,0.0
2186.40737,0.0
2186.692928,0.0
2186.978486,0.0
2187.264044,0.0
2187.549602,0.0
2187.83516,0.0
2188.120718,0.0
2188.406275,0.0
2188.691833,0.0
2188.977391,0.0
2189.262949,0.0
2189.548507,0.0
2189.834065,0.0
2190.119623,0.0
2190.40518,0.0
2190.690738,0.0
2190.976296,0.0
2191.261854,0.0
2191.547412,0.0
2191.83297,0.0
2192.118528,0.0
2192.404086,0.0
2192.689643,0.0
2192.975201,0.0
2193.260759,0.0
2193.546317,0.0
2193.831875,0.0
2194.117433,0.0
2194.402991,0.0
2194.688548,0.0
2194.974106,0.0
2195.259664,0.0
2195.545222,0.0
2195.83078,0.0
2196.116338,0.0
2196.401896,0.0
2196.687453,0.0
2196.973011,0.0
2197.258569,0.0
2197.544127,0.0
2197.829685,0.0
2198.115243,0.0
2198.400801,0.0
2198.686359,0.0
2198.971916,0.0
2199.257474,0.0
2199.543032,0.0
2199.82859,0.0
2200.114148,0.0
2200.399706,0.0
2200.685264,0.0
2200.970821,0.0
2201.256379,0.0
2201.541937,0.0
2201.827495,0.0
2202.113053,0.0
2202.398611,0.0
