Energy (eV),Intensity
2204.408084,0.0
2204.693702,0.0
2204.97932,0.0
2205.264937,0.0
2205.550555,0.0
2205.836172,0.0
2206.12179,0.0
2206.407407,0.0
2206.693025,0.0
2206.978643,0.0
2207.26426,0.0
2207.549878,0.0
2207.835495,0.0
2208.121113,0.0
2208.40673,0.0
2208.692348,0.0
2208.977966,0.0
2209.263583,0.0
2209.549201,0.0
2209.834818,0.0
2210.120436,0.0
2210.406053,0.0
2210.691671,0.0
2210.977289,0.0
2211.262906,0.0
2211.548524,0.0
2211.834141,0.0
2212.119759,0.0
2212.405377,0.0
2212.690994,0.0
2212.976612,0.0
2213.262229,0.0
2213.547847,0.0
2213.833464,0.0
2214.119082,0.0
2214.4047,0.0
2214.690317,0.0
2214.975935,0.0
2215.261552,0.0
2215.54717,0.0
2215.832787,0.0
2216.118405,0.0
2216.404023,0.0
2216.68964,0.0
2216.975258,0.0
2217.260875,0.0
2217.546493,0.0
2217.83211,0.0
2218.117728,0.0
2218.403346,0.0
2218.688963,0.0
2218.974581,0.0
2219.260198,0.0
2219.545816,0.0
2219.831433,0.0
2220.117051,0.0
2220.402669,0.0
2220.688286,0.0
2220.973904,0.0
2221.259521,0.0
2221.545139,0.0
2221.830756,0.0
2222.116374,0.0
2222.401992,0.0
2222.687609,0.0
2222.973227,0.0
2223.258844,0.0
2223.544462,0.0
2223.830079,0.0
2224.115697,0.0
2224.401315,0.0
2224.686932,0.0
2224.97255,0.0
2225.258167,0.0
2225.543785,0.0
2225.829403,0.0
2226.11502,0.0
2226.400638,0.0
2226.686255,0.0
2226.971873,0.0
2227.25749,0.0
2227.543108,0.0
2227.828726,0.0
2228.114343,0.0
2228.399961,0.0
2228.685578,0.0
2228.971196,0.0
2229.256813,0.0
2229.542431,0.0
2229.828049,0.0
2230.113666,0.0
2230.399284,0.0
2230.684901,0.0
2230.970519,0.0
2231.256136,0.0
2231.541754,0.0
2231.827372,0.0
2232.112989,0.0
2232.398607,0.0
2232.684224,0.0
2232.969842,0.0
2233.255459,0.0
2233.541077,0.0
2233.826695,0.0
2234.112312,0.0
2234.39793,0.0
2234.683547,0.0
2234.969165,0.0
2235.254782,0.0
2235.5404,0.0
2235.826018,0.0
2236.111635,0.0
2236.397253,0.0
2236.68287,0.0
2236.968488,0.0
2237.254105,0.0
2237.539723,0.0
2237.825341,0.0
2238.110958,0.0
