Energy (eV),Intensity
2216.971528,0.0
2217.257128,0.0
2217.542729,0.0
2217.82833,0.0
2218.11393,0.0
2218.399531,0.0
2218.685132,0.0
2218.970733,0.0
2219.256333,0.0
2219.541934,0.0
2219.827535,0.0
2220.113135,0.0
2220.398736,0.0
2220.684337,0.0
2220.969937,0.0
2221.255538,0.0
2221.541139,0.0
2221.82674,0.0
2222.11234,0.0
2222.397941,0.0
2222.683542,0.0
2222.969142,0.0
2223.254743,0.0
2223.540344,0.0
2223.825944,0.0
2224.111545,0.0
2224.397146,0.0
2224.682747,0.0
2224.968347,0.0
2225.253948,0.0
2225.539549,0.0
2225.825149,0.0
2226.11075,0.0
2226.396351,0.0
2226.681951,0.0
2226.967552,0.0
2227.253153,0.0
2227.538753,0.0
2227.824354,0.0
2228.109955,0.0
2228.395556,0.0
2228.681156,0.0
2228.966757,0.0
2229.252358,0.0
2229.537958,0.0
2229.823559,0.0
2230.10916,0.0
2230.39476,0.0
2230.680361,0.0
2230.965962,0.0
2231.251563,0.0
2231.537163,0.0
2231.822764,0.0
2232.108365,0.0
2232.393965,0.0
2232.679566,0.0
2232.965167,0.0
2233.250767,0.0
2233.536368,0.0
2233.821969,0.0
2234.107569,0.0
2234.39317,0.0
2234.678771,0.0
2234.964372,0.0
2235.249972,0.0
2235.535573,0.0
2235.821174,0.0
2236.106774,0.0
2236.392375,0.0
2236.677976,0.0
2236.963576,0.0
2237.249177,0.0
2237.534778,0.0
2237.820379,0.0
2238.105979,0.0
2238.39158,0.0
2238.677181,0.0
2238.962781,0.0
2239.248382,0.0
2239.533983,0.0
2239.819583,0.0
2240.105184,0.0
2240.390785,0.0
2240.676386,0.0
2240.961986,0.0
2241.247587,0.0
2241.533188,0.0
2241.818788,0.0
2242.104389,0.0
2242.38999,0.0
2242.67559,0.0
2242.961191,0.0
2243.246792,0.0
2243.532392,0.0
2243.817993,0.0
2244.103594,0.0
2244.389195,0.0
2244.674795,0.0
2244.960396,0.0
2245.245997,0.0
2245.531597,0.0
2245.817198,0.0
2246.102799,0.0
2246.388399,0.0
2246.674,0.0
2246.959601,0.0
2247.245202,0.0
2247.530802,0.0
2247.816403,0.0
2248.102004,0.0
2248.387604,0.0
2248.673205,0.0
2248.958806,0.0
2249.244406,0.0
2249.530007,0.0
2249.815608,0.0
2250.101208,0.0
2250.386809,0.0
2250.67241,0.0
2250.958011,0.0
2251.243611,0.0
2251.529212,0.0
2251.814813,0.0
2252.100413,0.0
2252.386014,0.0
2252.671615,0.0
2252.957215,0.0
2253.242816,0.0
2253.528417,0.0
2253.814018,0.0
2254.099618,0.0
2254.385219,0.0
2254.67082,0.0
2254.95642,0.0
2255.242021,0.0
2255.527622,0.0
2255.813222,0.0
2256.098823,0.0
2256.384424,0.0
2256.670025,0.0
2256.955625,0.0
2257.241226,0.0
2257.526827,0.0
2257.812427,0.0
2258.098028,0.0
2258.383629,0.0
2258.669229,0.0
2258.95483,0.0
2259.240431,0.0
2259.526031,0.0
2259.811632,0.0
2260.097233,0.0
2260.382834,0.0
2260.668434,0.0
2260.954035,0.0
2261.239636,0.0
2261.525236,0.0
2261.810837,0.0
2262.096438,0.0
2262.382038,0.0
2262.667639,0.0
2262.95324,0.0
2263.238841,0.0
2263.524441,0.0
2263.810042,0.0
2264.095643,0.0
2264.381243,0.0
2264.666844,0.0
2264.952445,0.0
2265.238045,0.0
2265.523646,0.0
2265.809247,0.0
2266.094847,0.0
2266.380448,0.0
2266.666049,0.0
2266.95165,0.0
2267.23725,0.0
2267.522851,0.0
2267.808452,0.0
2268.094052,0.0
2268.379653,0.0
2268.665254,0.0
2268.950854,0.0
2269.236455,0.0
2269.522056,0.0
2269.807657,0.0
2270.093257,0.0
2270.378858,0.0
2270.664459,0.0
2270.950059,0.0
2271.23566,0.0
2271.521261,0.0
2271.806861,0.0
2272.092462,0.0
2272.378063,0.0
2272.663664,0.0
2272.949264,0.0
2273.234865,0.0
2273.520466,0.0
2273.806066,0.0
2274.091667,0.0
2274.377268,0.0
2274.662868,0.0
2274.948469,0.0
2275.23407,0.0
2275.51967,0.0
2275.805271,0.0
2276.090872,0.0
2276.376473,0.0
2276.662073,0.0
2276.947674,0.0
2277.233275,0.0
2277.518875,0.0
2277.804476,0.0
2278.090077,0.0
2278.375677,0.0
2278.661278,0.0
2278.946879,0.0
2279.23248,0.0
2279.51808,0.0
2279.803681,0.0
2280.089282,0.0
2280.374882,0.0
2280.660483,0.0
2280.946084,0.0
2281.231684,0.0
2281.517285,0.0
2281.802886,0.0
2282.088487,0.0
2282.374087,0.0
2282.659688,0.0
2282.945289,0.0
2283.230889,0.0
2283.51649,0.0
2283.802091,0.0
2284.087691,0.0
2284.373292,0.0
2284.658893,0.0
2284.944493,0.0
2285.230094,0.0
2285.515695,0.0
2285.801296,0.0
2286.086896,0.0
2286.372497,0.0
2286.658098,0.0
2286.943698,0.0
2287.229299,0.0
2287.5149,0.0
2287.8005,0.0
2288.086101,0.0
2288.371702,0.0
2288.657303,0.0
2288.942903,0.0
2289.228504,0.0
2289.514105,0.0
2289.799705,0.0
2290.085306,0.0
2290.370907,0.0
2290.656507,0.0
2290.942108,0.0
2291.227709,0.0
2291.513309,0.0
2291.79891,0.0
2292.084511,0.0
2292.370112,0.0
2292.655712,0.0
2292.941313,0.0
2293.226914,0.0
2293.512514,0.0
2293.798115,0.0
2294.083716,0.0
2294.369316,0.0
2294.654917,0.0
2294.940518,0.0
2295.226119,0.0
2295.511719,0.0
2295.79732,0.0
2296.082921,0.0
2296.368521,0.0
2296.654122,0.0
2296.939723,0.0
2297.225323,0.0
2297.510924,0.0
2297.796525,0.0
2298.082126,0.0
2298.367726,0.0
2298.653327,0.0
2298.938928,0.0
2299.224528,0.0
2299.510129,0.0
2299.79573,0.0
2300.08133,0.0
2300.366931,0.0
2300.652532,0.0
2300.938132,0.0
2301.223733,0.0
2301.509334,0.0
2301.794935,0.0
2302.080535,0.0
2302.366136,0.0
2302.651737,0.0
2302.937337,0.0
2303.222938,0.0
2303.508539,0.0
2303.794139,0.0
2304.07974,0.0
2304.365341,0.0
2304.650942,0.0
2304.936542,0.0
2305.222143,0.0
2305.507744,0.0
2305.793344,0.0
2306.078945,0.0
2306.364546,0.0
2306.650146,0.0
2306.935747,0.0
2307.221348,0.0
2307.506948,0.0
2307.792549,0.0
2308.07815,0.0
2308.363751,0.0
2308.649351,0.0
2308.934952,0.0
2309.220553,0.0
2309.506153,0.0
2309.791754,0.0
2310.077355,0.0
2310.362955,0.0
2310.648556,0.0
2310.934157,0.0
2311.219758,0.0
2311.505358,0.0
2311.790959,0.0
2312.07656,0.0
2312.36216,0.0
2312.647761,0.0
2312.933362,0.0
2313.218962,0.0
2313.504563,0.0
2313.790164,0.0
2314.075765,0.0
2314.361365,0.0
2314.646966,0.0
2314.932567,0.0
2315.218167,0.0
2315.503768,0.0
2315.789369,0.0
2316.074969,0.0
2316.36057,0.0
2316.646171,0.0
2316.931771,0.0
2317.217372,0.0
2317.502973,0.0
2317.788574,0.0
2318.074174,0.0
2318.359775,0.0
2318.645376,0.0
2318.930976,0.0
2319.216577,0.0
2319.502178,0.0
2319.787778,0.0
2320.073379,0.0
2320.35898,0.0
2320.644581,0.0
2320.930181,0.0
2321.215782,0.0
2321.501383,0.0
2321.786983,0.0
2322.072584,0.0
2322.358185,0.0
2322.643785,0.0
2322.929386,0.0
2323.214987,0.0
2323.500587,0.0
2323.786188,0.0
2324.071789,0.0
2324.35739,0.0
2324.64299,0.0
2324.928591,0.0
2325.214192,0.0
2325.499792,0.0
2325.785393,0.0
2326.070994,0.0
2326.356594,0.0
2326.642195,0.0
2326.927796,0.0
2327.213397,0.0
2327.498997,0.0
2327.784598,0.0
2328.070199,0.0
2328.355799,0.0
2328.6414,0.0
2328.927001,0.0
2329.212601,0.0
2329.498202,0.0
2329.783803,0.0
2330.069404,0.0
2330.355004,0.0
2330.640605,0.0
2330.926206,0.0
2331.211806,0.0
2331.497407,0.0
2331.783008,0.0
2332.068608,0.0
2332.354209,0.0
2332.63981,0.0
2332.92541,0.0
2333.211011,0.0
2333.496612,0.0
2333.782213,0.0
2334.067813,0.0
2334.353414,0.0
2334.639015,0.0
2334.924615,0.0
2335.210216,0.0
2335.495817,0.0
2335.781417,0.0
2336.067018,0.0
2336.352619,0.0
2336.63822,0.0
2336.92382,0.0
2337.209421,0.0
2337.495022,0.0
2337.780622,0.0
2338.066223,0.0
2338.351824,0.0
2338.637424,0.0
2338.923025,0.0
2339.208626,0.0
2339.494227,0.0
2339.779827,0.0
2340.065428,0.0
2340.351029,0.0
2340.636629,0.0
2340.92223,0.0
2341.207831,0.0
2341.493431,0.0
2341.779032,0.0
2342.064633,0.0
2342.350233,0.0
2342.635834,0.0
2342.921435,0.0
2343.207036,0.0
2343.492636,0.0
2343.778237,0.0
2344.063838,0.0
2344.349438,0.0
2344.635039,0.0
2344.92064,0.0
2345.20624,0.0
2345.491841,0.0
2345.777442,0.0
2346.063043,0.0
2346.348643,0.0
2346.634244,0.0
2346.919845,0.0
2347.205445,0.0
2347.491046,0.0
2347.776647,0.0
2348.062247,0.0
2348.347848,0.0
2348.633449,0.0
2348.919049,0.0
2349.20465,0.0
2349.490251,0.0
2349.775852,0.0
2350.061452,0.0
2350.347053,0.0
2350.632654,0.0
2350.918254,0.0
2351.203855,0.0
2351.489456,0.0
2351.775056,0.0
2352.060657,0.0
2352.346258,0.0
2352.631859,0.0
2352.917459,0.0
2353.20306,0.0
2353.488661,0.0
2353.774261,0.0
2354.059862,0.0
2354.345463,0.0
2354.631063,0.0
2354.916664,0.0
2355.202265,0.0
2355.487866,0.0
2355.773466,0.0
2356.059067,0.0
2356.344668,0.0
2356.630268,0.0
2356.915869,0.0
2357.20147,0.0
2357.48707,0.0
2357.772671,0.0
2358.058272,0.0
2358.343872,0.0
2358.629473,0.0
2358.915074,0.0
2359.200675,0.0
2359.486275,0.0
2359.771876,0.0
2360.057477,0.0
2360.343077,0.0
2360.628678,0.0
2360.914279,0.0
2361.199879,0.0
2361.48548,0.0
2361.771081,0.0
2362.056682,0.0
2362.342282,0.0
2362.627883,0.0
2362.913484,0.0
2363.199084,0.0
2363.484685,0.0
2363.770286,0.0
2364.055886,0.0
2364.341487,0.0
2364.627088,0.0
2364.912688,0.0
2365.198289,0.0
2365.48389,0.0
2365.769491,0.0
2366.055091,0.0
2366.340692,0.0
2366.626293,0.0
2366.911893,0.0
2367.197494,0.0
2367.483095,0.0
2367.768695,0.0
2368.054296,0.0
2368.339897,0.0
2368.625498,0.0
2368.911098,0.0
2369.196699,0.0
2369.4823,0.0
2369.7679,0.0
2370.053501,0.0
2370.339102,0.0
2370.624702,0.0
2370.910303,0.0
2371.195904,0.0
2371.481505,0.0
2371.767105,0.0
2372.052706,0.0
2372.338307,0.0
2372.623907,0.0
2372.909508,0.0
2373.195109,0.0
2373.480709,0.0
2373.76631,0.0
2374.051911,0.0
2374.337511,0.0
2374.623112,0.0
2374.908713,0.0
2375.194314,0.0
2375.479914,0.0
2375.765515,0.0
2376.051116,0.0
2376.336716,0.0
2376.622317,0.0
2376.907918,0.0
2377.193518,0.0
2377.479119,0.0
2377.76472,0.0
2378.050321,0.0
2378.335921,0.0
2378.621522,0.0
2378.907123,0.0
2379.192723,0.0
2379.478324,0.0
2379.763925,0.0
2380.049525,0.0
2380.335126,0.0
2380.620727,0.0
2380.906327,0.0
2381.191928,0.0
2381.477529,0.0
2381.76313,0.0
2382.04873,0.0
2382.334331,0.0
2382.619932,0.0
2382.905532,0.0
2383.191133,0.0
2383.476734,0.0
2383.762334,0.0
2384.047935,0.0
2384.333536,0.0
2384.619137,0.0
2384.904737,0.0
2385.190338,0.0
2385.475939,0.0
2385.761539,0.0
2386.04714,0.0
2386.332741,0.0
2386.618341,0.0
2386.903942,0.0
2387.189543,0.0
2387.475144,0.0
2387.760744,0.0
2388.046345,0.0
2388.331946,0.0
2388.617546,0.0
2388.903147,0.0
2389.188748,0.0
2389.474348,0.0
2389.759949,0.0
2390.04555,0.0
2390.33115,0.0
2390.616751,0.0
2390.902352,0.0
2391.187953,0.0
2391.473553,0.0
2391.759154,0.0
2392.044755,0.0
2392.330355,0.0
2392.615956,0.0
2392.901557,0.0
2393.187157,0.0
2393.472758,0.0
2393.758359,0.0
2394.04396,0.0
2394.32956,0.0
2394.615161,0.0
2394.900762,0.0
2395.186362,0.0
2395.471963,0.0
2395.757564,0.0
2396.043164,0.0
2396.328765,0.0
2396.614366,0.0
2396.899967,0.00033
2397.185567,0.000304
2397.471168,7e-05
2397.756769,0.000261
2398.042369,0.000263
2398.32797,0.000172
2398.613571,0.00017700000000000002
2398.899171,0.000145
2399.184772,0.000128
2399.470373,0.000136
2399.755973,0.000169
2400.041574,0.000255
2400.327175,0.00019
2400.612776,0.00021899999999999998
2400.898376,0.000292
2401.183977,0.000343
2401.469578,0.000353
2401.755178,0.000337
2402.040779,0.000285
2402.32638,0.000273
2402.61198,0.00031999999999999997
2402.897581,0.00035499999999999996
2403.183182,0.00024199999999999997
2403.468783,0.000205
2403.754383,0.00021999999999999998
2404.039984,0.00022200000000000003
2404.325585,0.000191
2404.611185,0.000165
2404.896786,0.000163
2405.182387,0.000166
2405.467987,0.000213
2405.753588,0.000176
2406.039189,0.000163
2406.324789,0.00017299999999999998
2406.61039,0.00017900000000000001
2406.895991,0.000165
2407.181592,0.000158
2407.467192,0.000153
2407.752793,0.000184
2408.038394,0.000169
2408.323994,0.00013000000000000002
2408.609595,0.000155
2408.895196,0.000165
2409.180796,0.000188
2409.466397,0.000192
2409.751998,0.000178
2410.037599,0.000213
2410.323199,0.00021
2410.6088,0.00017999999999999998
2410.894401,0.000164
2411.180001,0.00017800000000000002
2411.465602,0.000196
2411.751203,0.000147
2412.036803,0.000154
2412.322404,0.000155
2412.608005,0.000131
2412.893606,0.000134
2413.179206,0.000139
2413.464807,0.000147
2413.750408,0.000129
2414.036008,0.000147
2414.321609,0.000128
2414.60721,0.000152
2414.89281,0.000117
2415.178411,0.00017700000000000002
2415.464012,0.00015999999999999999
2415.749612,0.000125
2416.035213,0.00011100000000000001
2416.320814,7.3e-05
2416.606415,2e-06
2416.892015,0.0
2417.177616,0.0
2417.463217,0.0
2417.748817,0.0
2418.034418,0.0
2418.320019,0.0
2418.605619,0.0
2418.89122,0.0
2419.176821,0.0
2419.462422,0.0
2419.748022,0.0
2420.033623,0.0
2420.319224,0.0
2420.604824,0.0
2420.890425,0.0
2421.176026,0.0
2421.461626,0.0
2421.747227,0.0
2422.032828,0.0
2422.318428,0.0
2422.604029,0.0
2422.88963,0.0
2423.175231,0.0
2423.460831,0.0
2423.746432,0.0
2424.032033,0.0
2424.317633,0.0
2424.603234,0.0
2424.888835,0.0
2425.174435,0.0
2425.460036,0.0
2425.745637,0.0
2426.031238,0.0
2426.316838,0.0
2426.602439,0.0
2426.88804,0.0
2427.17364,0.0
2427.459241,0.0
2427.744842,0.0
2428.030442,0.0
2428.316043,0.0
2428.601644,0.0
2428.887245,0.0
2429.172845,0.0
2429.458446,0.0
2429.744047,0.0
2430.029647,0.0
2430.315248,0.0
2430.600849,0.0
2430.886449,0.0
2431.17205,0.0
2431.457651,0.0
2431.743251,0.0
2432.028852,0.0
2432.314453,0.0
2432.600054,0.0
2432.885654,0.0
2433.171255,0.0
2433.456856,0.0
2433.742456,0.0
2434.028057,0.0
2434.313658,0.0
2434.599258,0.0
2434.884859,0.0
2435.17046,0.0
2435.456061,0.0
2435.741661,0.0
2436.027262,0.0
2436.312863,0.0
2436.598463,0.0
2436.884064,0.0
2437.169665,0.0
2437.455265,0.0
2437.740866,0.0
2438.026467,0.0
2438.312067,0.0
2438.597668,0.0
2438.883269,0.0
2439.16887,0.0
